"","city","Category","Sales_Dollars","Sales Volume","High School","Bachelor","Unemployment","Income","Population","White Population","Black Population","Indian Population","Asain Population","Hawaiian Population","Other Population","Multi Population"
"281","Bancroft","Schnapps",18487,1277,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"282","Bancroft","Misc",30033,1446,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"283","Bancroft","Vodka",45493,3744,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"284","Bancroft","Distilled Spirits",1259,53,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"285","Bancroft","Brandy",5192,423,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"286","Bancroft","Rum",52973,3357,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"287","Bancroft","Gin",3731,299,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"288","Bancroft","Whisky",133312,8813,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"289","Bancroft","Tequila",10915,562,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"290","Bancroft","Amaretto",1210,138,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"291","Baxter","Tequila",1048,78,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"292","Baxter","Misc",2531,177,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"293","Baxter","Whisky",15348,1157,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"294","Baxter","Brandy",1143,95,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"295","Baxter","Rum",3627,289,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"296","Baxter","Schnapps",1171,108,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"297","Baxter","Distilled Spirits",113,5,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"298","Baxter","Amaretto",43,5,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"299","Baxter","Vodka",6234,613,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"300","Baxter","Gin",160,9,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"301","Bedford","Rum",9052,588,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"302","Bedford","Vodka",9896,1047,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"303","Bedford","Gin",428,51,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"304","Bedford","Whisky",30677,2173,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"305","Bedford","Tequila",1377,78,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"306","Bedford","Amaretto",512,37,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"307","Bedford","Brandy",409,32,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"308","Bedford","Misc",4036,290,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"309","Bedford","Schnapps",2933,250,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"310","Bedford","Distilled Spirits",269,12,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"311","Belle Plaine","Misc",20348,1060,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"312","Belle Plaine","Vodka",49573,5080,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"313","Belle Plaine","Tequila",11244,746,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"314","Belle Plaine","Amaretto",1312,89,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"315","Belle Plaine","Schnapps",23953,1942,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"316","Belle Plaine","Rum",33984,2298,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"317","Belle Plaine","Distilled Spirits",1485,75,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"318","Belle Plaine","Brandy",12837,1149,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"319","Belle Plaine","Gin",2136,180,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"320","Belle Plaine","Whisky",104337,6994,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"321","Bellevue","Tequila",10836,666,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"322","Bellevue","Misc",21995,1287,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"323","Bellevue","Vodka",47456,4525,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"324","Bellevue","Whisky",104390,6459,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"325","Bellevue","Gin",4374,299,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"326","Bellevue","Schnapps",21121,1554,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"327","Bellevue","Brandy",4629,386,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"328","Bellevue","Distilled Spirits",664,29,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"329","Bellevue","Amaretto",1078,147,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"330","Bellevue","Rum",59032,3737,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"331","Belmond","Brandy",3106,272,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"332","Belmond","Gin",3633,275,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"333","Belmond","Whisky",102106,7181,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"334","Belmond","Rum",45340,3228,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"335","Belmond","Vodka",60411,6883,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"336","Belmond","Misc",17856,1025,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"337","Belmond","Distilled Spirits",87,4,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"338","Belmond","Amaretto",917,105,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"339","Belmond","Schnapps",12823,973,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"340","Belmond","Tequila",12127,879,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"341","Bettendorf","Brandy",69176,4090,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"342","Bettendorf","Distilled Spirits",9208,437,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"343","Bettendorf","Rum",588841,41913,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"344","Bettendorf","Gin",184589,12104,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"345","Bettendorf","Misc",552423,29876,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"346","Bettendorf","Schnapps",290953,19110,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"347","Bettendorf","Vodka",1304133,99918,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"348","Bettendorf","Tequila",433878,22050,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"349","Bettendorf","Amaretto",22200,2181,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"350","Bettendorf","Whisky",1550919,76875,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"351","Bevington","Whisky",16611,1141,90,0,5.9,29167,54,53,0,1,0,0,0,0
"352","Bevington","Vodka",9622,868,90,0,5.9,29167,54,53,0,1,0,0,0,0
"353","Bevington","Rum",5410,364,90,0,5.9,29167,54,53,0,1,0,0,0,0
"354","Bevington","Schnapps",710,46,90,0,5.9,29167,54,53,0,1,0,0,0,0
"355","Bevington","Tequila",577,22,90,0,5.9,29167,54,53,0,1,0,0,0,0
"356","Bevington","Gin",500,33,90,0,5.9,29167,54,53,0,1,0,0,0,0
"357","Bevington","Misc",2629,107,90,0,5.9,29167,54,53,0,1,0,0,0,0
"358","Bevington","Brandy",204,12,90,0,5.9,29167,54,53,0,1,0,0,0,0
"359","Bloomfield","Rum",12770,900,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"360","Bloomfield","Distilled Spirits",808,38,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"361","Bloomfield","Amaretto",311,36,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"362","Bloomfield","Brandy",2610,260,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"363","Bloomfield","Vodka",24550,2947,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"364","Bloomfield","Schnapps",5075,427,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"365","Bloomfield","Tequila",2479,202,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"366","Bloomfield","Gin",1335,147,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"367","Bloomfield","Misc",5413,439,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"368","Bloomfield","Whisky",38159,2533,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"369","Blue Grass","Vodka",21473,2217,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"370","Blue Grass","Whisky",27912,2016,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"371","Blue Grass","Tequila",2820,195,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"372","Blue Grass","Gin",1122,75,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"373","Blue Grass","Distilled Spirits",385,18,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"374","Blue Grass","Amaretto",188,30,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"375","Blue Grass","Misc",5823,470,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"376","Blue Grass","Rum",9809,771,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"377","Blue Grass","Brandy",1522,128,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"378","Blue Grass","Schnapps",4079,348,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"379","Bondurant","Rum",12295,792,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"380","Bondurant","Amaretto",135,18,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"381","Bondurant","Distilled Spirits",367,17,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"382","Bondurant","Tequila",2395,128,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"383","Bondurant","Brandy",3315,155,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"384","Bondurant","Vodka",21081,1943,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"385","Bondurant","Gin",606,45,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"386","Bondurant","Misc",4296,300,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"387","Bondurant","Schnapps",1964,161,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"388","Bondurant","Whisky",36289,2367,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"389","Boone","Brandy",26379,2034,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"390","Boone","Schnapps",55927,4121,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"391","Boone","Vodka",256142,25128,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"392","Boone","Whisky",518468,35650,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"393","Boone","Gin",28123,2326,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"394","Boone","Amaretto",5104,430,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"395","Boone","Distilled Spirits",7551,484,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"396","Boone","Tequila",44677,2952,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"397","Boone","Rum",172642,12360,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"398","Boone","Misc",101395,5963,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"399","Britt","Schnapps",7266,737,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"400","Britt","Misc",5900,469,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"401","Britt","Brandy",2402,209,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"402","Britt","Vodka",24925,3283,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"403","Britt","Amaretto",455,42,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"404","Britt","Tequila",4479,310,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"405","Britt","Rum",18583,1371,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"406","Britt","Whisky",47793,4352,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"407","Britt","Gin",1264,117,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"408","Brooklyn","Schnapps",11222,895,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"409","Brooklyn","Brandy",2078,189,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"410","Brooklyn","Misc",4737,301,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"411","Brooklyn","Rum",21070,1538,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"412","Brooklyn","Vodka",18918,1811,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"413","Brooklyn","Distilled Spirits",20,1,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"414","Brooklyn","Gin",1865,227,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"415","Brooklyn","Whisky",46750,2993,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"416","Brooklyn","Amaretto",653,59,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"417","Brooklyn","Tequila",4753,288,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"418","Buffalo","Distilled Spirits",748,34,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"419","Buffalo","Brandy",93,4,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"420","Buffalo","Schnapps",1674,116,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"421","Buffalo","Amaretto",39,6,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"422","Buffalo","Vodka",10162,1081,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"423","Buffalo","Tequila",979,42,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"424","Buffalo","Whisky",12023,803,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"425","Buffalo","Gin",135,7,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"426","Buffalo","Misc",1213,51,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"427","Buffalo","Rum",6392,419,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"428","Buffalo Center","Distilled Spirits",141,6,89,22.6,4,35432,841,830,0,0,0,0,0,11
"429","Buffalo Center","Brandy",874,78,89,22.6,4,35432,841,830,0,0,0,0,0,11
"430","Buffalo Center","Rum",9248,640,89,22.6,4,35432,841,830,0,0,0,0,0,11
"431","Buffalo Center","Tequila",1489,110,89,22.6,4,35432,841,830,0,0,0,0,0,11
"432","Buffalo Center","Misc",5041,261,89,22.6,4,35432,841,830,0,0,0,0,0,11
"433","Buffalo Center","Whisky",25999,2311,89,22.6,4,35432,841,830,0,0,0,0,0,11
"434","Buffalo Center","Schnapps",2522,180,89,22.6,4,35432,841,830,0,0,0,0,0,11
"435","Buffalo Center","Gin",552,65,89,22.6,4,35432,841,830,0,0,0,0,0,11
"436","Buffalo Center","Amaretto",62,9,89,22.6,4,35432,841,830,0,0,0,0,0,11
"437","Buffalo Center","Vodka",14592,1663,89,22.6,4,35432,841,830,0,0,0,0,0,11
"438","Burlington","Distilled Spirits",22726,1898,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"439","Burlington","Gin",69725,5627,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"440","Burlington","Vodka",674324,56872,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"441","Burlington","Misc",200530,11289,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"442","Burlington","Amaretto",8614,861,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"443","Burlington","Brandy",206516,8728,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"444","Burlington","Rum",300999,21105,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"445","Burlington","Whisky",821853,48027,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"446","Burlington","Schnapps",121629,9919,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"447","Burlington","Tequila",127055,6555,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"448","Bussey","Whisky",4838,365,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"449","Bussey","Vodka",5986,798,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"450","Bussey","Misc",232,10,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"451","Bussey","Schnapps",1466,159,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"452","Bussey","Gin",14,2,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"453","Bussey","Tequila",304,17,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"454","Bussey","Brandy",250,20,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"455","Bussey","Rum",1666,171,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"456","Camanche","Tequila",9135,484,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"457","Camanche","Vodka",24599,2232,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"458","Camanche","Misc",7304,350,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"459","Camanche","Amaretto",197,24,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"460","Camanche","Distilled Spirits",877,41,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"461","Camanche","Gin",1404,121,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"462","Camanche","Whisky",22701,1442,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"463","Camanche","Schnapps",4982,336,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"464","Camanche","Brandy",1645,105,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"465","Camanche","Rum",14339,1058,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"466","Cambridge","Brandy",464,30,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"467","Cambridge","Tequila",935,75,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"468","Cambridge","Misc",960,78,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"469","Cambridge","Vodka",5308,543,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"470","Cambridge","Whisky",10213,731,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"471","Cambridge","Rum",4193,340,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"472","Cambridge","Schnapps",2220,100,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"473","Cambridge","Amaretto",10,2,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"474","Cambridge","Gin",625,66,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"475","Cambridge","Distilled Spirits",305,21,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"476","Carlisle","Whisky",34215,2173,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"477","Carlisle","Vodka",22028,2085,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"478","Carlisle","Brandy",675,62,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"479","Carlisle","Schnapps",1806,143,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"480","Carlisle","Gin",2201,197,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"481","Carlisle","Distilled Spirits",38,1,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"482","Carlisle","Rum",13526,891,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"483","Carlisle","Tequila",4864,369,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"484","Carlisle","Amaretto",187,29,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"485","Carlisle","Misc",4986,446,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"486","Carroll","Vodka",341719,30161,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"487","Carroll","Tequila",74491,4522,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"488","Carroll","Schnapps",77124,5684,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"489","Carroll","Misc",153454,8660,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"490","Carroll","Distilled Spirits",27100,3281,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"491","Carroll","Amaretto",9582,1204,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"492","Carroll","Gin",28575,2285,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"493","Carroll","Whisky",868195,61692,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"494","Carroll","Rum",432194,30582,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"495","Carroll","Brandy",26627,1937,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"496","Carter Lake","Brandy",4517,265,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"497","Carter Lake","Vodka",20180,1971,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"498","Carter Lake","Rum",14397,865,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"499","Carter Lake","Schnapps",1925,130,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"500","Carter Lake","Misc",4348,174,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"501","Carter Lake","Whisky",27276,1623,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"502","Carter Lake","Tequila",2419,118,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"503","Carter Lake","Gin",1172,92,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"504","Cascade","Gin",1201,112,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"505","Cascade","Vodka",29051,2934,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"506","Cascade","Distilled Spirits",90,4,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"507","Cascade","Brandy",2016,184,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"508","Cascade","Schnapps",8374,672,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"509","Cascade","Tequila",4397,212,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"510","Cascade","Whisky",56996,3980,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"511","Cascade","Misc",8502,586,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"512","Cascade","Rum",20533,1325,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"513","Cascade","Amaretto",490,58,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"514","Casey","Rum",5208,302,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"515","Casey","Brandy",352,19,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"516","Casey","Misc",1132,46,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"517","Casey","Whisky",10684,660,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"518","Casey","Vodka",6420,555,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"519","Casey","Gin",269,18,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"520","Casey","Schnapps",889,61,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"521","Casey","Tequila",492,17,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"522","Cedar Falls","Misc",494165,27993,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"523","Cedar Falls","Distilled Spirits",17062,989,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"524","Cedar Falls","Tequila",291477,18308,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"525","Cedar Falls","Rum",809757,57070,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"526","Cedar Falls","Brandy",80056,4982,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"527","Cedar Falls","Whisky",1568696,93104,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"528","Cedar Falls","Vodka",1223595,103382,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"529","Cedar Falls","Gin",135521,10515,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"530","Cedar Falls","Amaretto",21811,2194,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"531","Cedar Falls","Schnapps",301807,20729,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"532","Cedar Rapids","Schnapps",850789,60372,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"533","Cedar Rapids","Rum",2333356,169029,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"534","Cedar Rapids","Tequila",1135094,66328,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"535","Cedar Rapids","Whisky",5687415,331369,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"536","Cedar Rapids","Amaretto",65834,5760,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"537","Cedar Rapids","Distilled Spirits",180690,19762,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"538","Cedar Rapids","Gin",538945,39044,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"539","Cedar Rapids","Vodka",4694907,402119,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"540","Cedar Rapids","Misc",1756332,110091,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"541","Cedar Rapids","Brandy",1028139,45740,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"542","Center Point","Amaretto",255,33,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"543","Center Point","Brandy",2038,203,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"544","Center Point","Vodka",18113,2107,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"545","Center Point","Rum",11470,919,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"546","Center Point","Schnapps",5019,457,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"547","Center Point","Tequila",1739,159,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"548","Center Point","Whisky",26861,2310,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
